date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,pre_invoice_deduction_amt,net_invoice_sale_amt
2017-09-01,2018,90012038,Expert,Germany,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,0,19.59,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,0,19.59,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,0,19.59,0.00,0.26,0.00,0.00
2017-09-01,2018,90013117,Euronics,Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.20,7.84,31.34
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.26,10.19,28.99
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.59,19.59,0.28,5.49,14.10
2017-09-01,2018,90013121,Boulanger,Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.59,58.76,0.26,15.28,43.48
2017-09-01,2018,90013122,"Radio Popular",Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.59,19.59,0.19,3.72,15.87
2017-09-01,2018,90013123,Expert,Italy,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.26,10.19,28.99
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.59,19.59,0.21,4.11,15.48
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,1,19.59,19.59,0.26,5.09,14.50
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.59,509.28,0.19,96.76,412.52
2017-09-01,2018,90022073,Control,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,12,19.59,235.05,0.28,65.81,169.24
2017-09-01,2018,90022074,Flipkart,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.59,724.74,0.27,195.68,529.06
2017-09-01,2018,90022075,BestBuy,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,25,19.59,489.69,0.26,127.32,362.37
2017-09-01,2018,90022077,"Radio Shack",USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,19,19.59,372.16,0.24,89.32,282.84
2017-09-01,2018,90022078,Costco,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,36,19.59,705.15,0.29,204.49,500.66
2017-09-01,2018,90022079,walmart,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,26,19.59,509.28,0.28,142.60,366.68
2017-09-01,2018,90022081,Amazon,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,37,19.59,724.74,0.30,217.42,507.32
2017-09-01,2018,90022082,"Amazon ",USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,7,19.59,137.11,0.30,41.13,95.98
2017-09-01,2018,90022083,Ebay,USA,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,11,19.59,215.46,0.26,56.02,159.44
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.59,97.94,0.21,20.57,77.37
2017-09-01,2018,90023023,Amazon,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.59,97.94,0.28,27.42,70.52
2017-09-01,2018,90023025,"Premium Stores",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.29,11.36,27.82
2017-09-01,2018,90023026,Relief,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.30,11.75,27.43
2017-09-01,2018,90023027,Costco,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,2,19.59,39.18,0.28,10.97,28.21
2017-09-01,2018,90023029,Staples,Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,3,19.59,58.76,0.22,12.93,45.83
2017-09-01,2018,90023030,"Amazon ",Canada,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,5,19.59,97.94,0.21,20.57,77.37
2017-09-01,2018,90027207,"Amazon ",Brazil,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,10,19.59,195.88,0.28,54.85,141.03
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,54,19.36,1045.60,0.08,83.65,961.95
2017-09-01,2018,70002018,"Atliq e Store",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.36,251.72,0.30,75.52,176.20
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.36,251.72,0.05,12.59,239.13
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,16,19.36,309.81,0.24,74.35,235.46
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,6,19.36,116.18,0.11,12.78,103.40
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.36,154.90,0.19,29.43,125.47
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,14,19.36,271.08,0.07,18.98,252.10
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,40,19.36,774.52,0.26,201.38,573.14
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.36,96.82,0.10,9.68,87.14
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,11,19.36,212.99,0.19,40.47,172.52
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,13,19.36,251.72,0.05,12.59,239.13
2017-09-01,2018,70011194,"Atliq e Store",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.36,96.82,0.20,19.36,77.46
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.06,1.16,18.20
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.25,4.84,14.52
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.09,1.74,17.62
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.19,3.68,15.68
2017-09-01,2018,70022085,"Atliq e Store",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.36,154.90,0.20,30.98,123.92
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.10,1.94,17.42
2017-09-01,2018,80001019,Neptune,China,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.36,290.45,0.28,81.33,209.12
2017-09-01,2018,80006154,Synthetic,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.36,135.54,0.27,36.60,98.94
2017-09-01,2018,80006155,Novus,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,36,19.36,697.07,0.28,195.18,501.89
2017-09-01,2018,80007195,Sage,"South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,180,19.36,3485.34,0.30,1045.60,2439.74
2017-09-01,2018,90001021,Taobao,China,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.36,58.09,0.28,16.27,41.82
2017-09-01,2018,90002001,"Reliance Digital",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,51,19.36,987.51,0.25,246.88,740.63
2017-09-01,2018,90002002,Croma,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,20,19.36,387.26,0.20,77.45,309.81
2017-09-01,2018,90002003,Ezone,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,69,19.36,1336.05,0.28,374.09,961.96
2017-09-01,2018,90002005,Lotus,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,77,19.36,1490.95,0.21,313.10,1177.85
2017-09-01,2018,90002006,Viveks,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,66,19.36,1277.96,0.29,370.61,907.35
2017-09-01,2018,90002007,Girias,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,59,19.36,1142.42,0.23,262.76,879.66
2017-09-01,2018,90002009,Flipkart,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,12,19.36,232.36,0.22,51.12,181.24
2017-09-01,2018,90002010,Ebay,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,28,19.36,542.16,0.22,119.28,422.88
2017-09-01,2018,90002011,"Atliq Exclusive",India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,17,19.36,329.17,0.29,95.46,233.71
2017-09-01,2018,90002013,Electricalslytical,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,31,19.36,600.25,0.26,156.07,444.18
2017-09-01,2018,90002014,Expression,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,64,19.36,1239.23,0.30,371.77,867.46
2017-09-01,2018,90002015,Propel,India,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,22,19.36,425.99,0.29,123.54,302.45
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.36,290.45,0.22,63.90,226.55
2017-09-01,2018,90006153,Insight,Philiphines,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.36,96.82,0.30,29.05,67.77
2017-09-01,2018,90007197,"Amazon ","South Korea",A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,16,19.36,309.81,0.20,61.96,247.85
2017-09-01,2018,90008165,"Forward Stores",Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,8,19.36,154.90,0.28,43.37,111.53
2017-09-01,2018,90008166,Sound,Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,14,19.36,271.08,0.29,78.61,192.47
2017-09-01,2018,90008167,Electricalsocity,Australia,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,12,19.36,232.36,0.19,44.15,188.21
2017-09-01,2018,90011185,"Epic Stores",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.36,135.54,0.28,37.95,97.59
2017-09-01,2018,90011186,Elite,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.36,58.09,0.21,12.20,45.89
2017-09-01,2018,90011187,"Chip 7",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.29,11.23,27.50
2017-09-01,2018,90011189,UniEuro,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,9,19.36,174.27,0.30,52.28,121.99
2017-09-01,2018,90011190,"Media Markt",France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.36,135.54,0.27,36.60,98.94
2017-09-01,2018,90011191,Sorefoz,France,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,11,19.36,212.99,0.23,48.99,164.00
2017-09-01,2018,90012033,Digimarket,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,0,19.36,0.00,0.26,0.00,0.00
2017-09-01,2018,90013118,Fnac-Darty,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.26,10.07,28.66
2017-09-01,2018,90013119,"Argos (Sainsbury's)",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.28,10.84,27.89
2017-09-01,2018,90013121,Boulanger,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.36,58.09,0.26,15.10,42.99
2017-09-01,2018,90013122,"Radio Popular",Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.19,7.36,31.37
2017-09-01,2018,90013123,Expert,Italy,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.26,5.03,14.33
2017-09-01,2018,90016171,"Electricalsara Stores",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.27,5.23,14.13
2017-09-01,2018,90016174,"Currys (Dixons Carphone)",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.21,4.07,15.29
2017-09-01,2018,90016175,"Argos (Sainsbury's)",Poland,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,1,19.36,19.36,0.26,5.03,14.33
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,29,19.36,561.53,0.19,106.69,454.84
2017-09-01,2018,90022073,Control,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,32,19.36,619.62,0.28,173.49,446.13
2017-09-01,2018,90022074,Flipkart,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,24,19.36,464.71,0.27,125.47,339.24
2017-09-01,2018,90022075,BestBuy,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,15,19.36,290.45,0.26,75.52,214.93
2017-09-01,2018,90022077,"Radio Shack",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,25,19.36,484.08,0.24,116.18,367.90
2017-09-01,2018,90022078,Costco,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,31,19.36,600.25,0.29,174.07,426.18
2017-09-01,2018,90022079,walmart,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,35,19.36,677.71,0.28,189.76,487.95
2017-09-01,2018,90022081,Amazon,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,40,19.36,774.52,0.30,232.36,542.16
2017-09-01,2018,90022082,"Amazon ",USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,32,19.36,619.62,0.30,185.89,433.73
2017-09-01,2018,90022083,Ebay,USA,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.36,77.45,0.26,20.14,57.31
2017-09-01,2018,90023022,"Nomad Stores",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,3,19.36,58.09,0.21,12.20,45.89
2017-09-01,2018,90023023,Amazon,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.36,77.45,0.28,21.69,55.76
2017-09-01,2018,90023025,"Premium Stores",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.36,77.45,0.29,22.46,54.99
2017-09-01,2018,90023026,Relief,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,4,19.36,77.45,0.30,23.24,54.21
2017-09-01,2018,90023027,Costco,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.28,10.84,27.89
2017-09-01,2018,90023029,Staples,Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,5,19.36,96.82,0.22,21.30,75.52
2017-09-01,2018,90023030,"Amazon ",Canada,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,2,19.36,38.73,0.21,8.13,30.60
2017-09-01,2018,90027207,"Amazon ",Brazil,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,7,19.36,135.54,0.28,37.95,97.59
2017-09-01,2018,70002017,"Atliq Exclusive",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",42,19.57,822.12,0.08,65.77,756.35
2017-09-01,2018,70002018,"Atliq e Store",India,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",42,19.57,822.12,0.30,246.64,575.48
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",11,19.57,215.32,0.05,10.77,204.55
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",18,19.57,352.34,0.24,84.56,267.78
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,19.57,176.17,0.11,19.38,156.79
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",3,19.57,58.72,0.19,11.16,47.56
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",16,19.57,313.19,0.07,21.92,291.27
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",43,19.57,841.69,0.26,218.84,622.85
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",5,19.57,97.87,0.10,9.79,88.08
2017-09-01,2018,70008170,"Atliq e Store",Australia,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",9,19.57,176.17,0.19,33.47,142.70
2017-09-01,2018,70011193,"Atliq Exclusive",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",12,19.57,234.89,0.05,11.74,223.15
2017-09-01,2018,70011194,"Atliq e Store",France,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",8,19.57,156.59,0.20,31.32,125.27
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.57,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",0,19.57,0.00,0.26,0.00,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.57,39.15,0.06,2.35,36.80
2017-09-01,2018,70013126,"Atliq e Store",Italy,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.57,19.57,0.25,4.89,14.68
2017-09-01,2018,70016177,"Atliq Exclusive",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.57,19.57,0.09,1.76,17.81
2017-09-01,2018,70016178,"Atliq e Store",Poland,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",1,19.57,19.57,0.19,3.72,15.85
2017-09-01,2018,70022085,"Atliq e Store",USA,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",7,19.57,137.02,0.20,27.40,109.62
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.57,39.15,0.10,3.92,35.23
2017-09-01,2018,80001019,Neptune,China,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",2,19.57,39.15,0.28,10.96,28.19
